ProductName,SplitedWords,BrandWords,品牌数,CategoryWords,类别数,CategoryName,BrandName,ProductCode
OLAY玉兰油 护肤香皂健康嫩白系列护肤香皂125g,"olay, 玉兰油,  , 护肤, 香皂, 健康, 嫩, 白, 系, 列, 护肤, 香皂, 125g",olay,1,"护肤, 香皂, 健康, 护肤, 香皂",5,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,玉兰油,543840
OLAY玉兰油 水润柔嫩型护肤香皂125g,"olay, 玉兰油,  , 水润, 柔, 嫩, 型, 护肤, 香皂, 125g",olay,1,"护肤, 香皂",2,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,玉兰油,543782
OLAY玉兰油 深度滋润香皂（普通型）100g,"olay, 玉兰油,  , 深, 度, 滋, 润, 香皂, （, 普通, 型, ）, 100g",olay,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,玉兰油,543920
OLAY玉兰油 深度滋润香皂（普通型）100g*6,"olay, 玉兰油,  , 深, 度, 滋, 润, 香皂, （, 普通, 型, ）, 100g, *, 6",olay,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,玉兰油,11555843
OLAY玉兰油 清莹纯净型护肤香皂125g,"olay, 玉兰油,  , 清, 莹纯, 净, 型, 护肤, 香皂, 125g",olay,1,"护肤, 香皂",2,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,玉兰油,543828
OLAY玉兰油 玉兰凝萃护肤系列海洋清爽润泽香皂125g,"olay, 玉兰油,  , 玉, 兰, 凝萃, 护肤, 系, 列, 海洋, 清, 爽, 润, 泽, 香皂, 125g",olay,1,"护肤, 海洋, 香皂",3,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,玉兰油,543884
OLAY玉兰油 玉兰凝萃护肤系列玫瑰营养滋润香皂125g,"olay, 玉兰油,  , 玉, 兰, 凝萃, 护肤, 系, 列, 玫, 瑰, 营养, 滋, 润, 香皂, 125g",olay,1,"护肤, 营养, 香皂",3,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,玉兰油,543908
OLAY玉兰油 玉兰凝萃护肤系列草本健康嫩白香皂125g,"olay, 玉兰油,  , 玉, 兰, 凝萃, 护肤, 系, 列, 草, 本, 健康, 嫩, 白, 香皂, 125g",olay,1,"护肤, 本, 健康, 香皂",4,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,玉兰油,543862
OLAY玉兰油 玉兰凝萃玫瑰营养滋润香皂115g*3,"olay, 玉兰油,  , 玉, 兰, 凝萃, 玫, 瑰, 营养, 滋, 润, 香皂, 115g, *, 3",olay,1,"营养, 香皂",2,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,玉兰油,543919
OLAY玉兰油 美白+清透型护肤香皂115g*3,"olay, 玉兰油,  , 美白, +, 清透, 型, 护肤, 香皂, 115g, *, 3",olay,1,"美白, 护肤, 香皂",3,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,玉兰油,543851
OLAY玉兰油 美白+清透型护肤香皂125g*6,"olay, 玉兰油,  , 美白, +, 清透, 型, 护肤, 香皂, 125g, *, 6",olay,1,"美白, 护肤, 香皂",3,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,玉兰油,11555832
OLAY玉兰油 美白莹润型护肤香皂115g*3,"olay, 玉兰油,  , 美白, 莹, 润, 型, 护肤, 香皂, 115g, *, 3",olay,1,"美白, 护肤, 香皂",3,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,玉兰油,543771
OLAY玉兰油 美白莹润型护肤香皂125g,"olay, 玉兰油,  , 美白, 莹, 润, 型, 护肤, 香皂, 125g",olay,1,"美白, 护肤, 香皂",3,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,玉兰油,543760
OLAY玉兰油柔滑嫩白型护肤香皂115gx2块送水嫩清爽型护肤香皂115g,"olay, 玉兰油, 柔, 滑, 嫩, 白, 型, 护肤, 香皂, 115gx2, 块, 送, 水嫩, 清, 爽, 型, 护肤, 香皂, 115g",olay,1,"护肤, 香皂, 护肤, 香皂",4,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,玉兰油,10949889
OLAY玉兰油深度滋润香皂(无香温和型) 100g,"olay, 玉兰油, 深, 度, 滋, 润, 香皂, (, 无, 香, 温, 和, 型, ),  , 100g",olay,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,玉兰油,148914
白丽美容香皂 125g,"白丽, 美容, 香皂,  , 125g",白丽,1,"美容, 香皂",2,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,白丽,375371
MAXAM美加净 天然润肤皂（赠品）,"maxam, 美加净,  , 天, 然, 润, 肤, 皂, （, 赠, 品, ）",maxam,1,,0,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,美加净,10364633
MAXAM美加净 柠檬天然润肤香皂 100g 5004,"maxam, 美加净,  , 柠, 檬, 天, 然, 润, 肤, 香皂,  , 100g,  , 5004",maxam,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,美加净,10137538
MAXAM美加净 水果甘油皂 （赠品）,"maxam, 美加净,  , 水果, 甘, 油, 皂,  , （, 赠, 品, ）",maxam,1,"水果, 油",2,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,美加净,10364622
MAXAM美加净 牛奶天然润肤香皂 100g 5304,"maxam, 美加净,  , 牛奶, 天, 然, 润, 肤, 香皂,  , 100g,  , 5304",maxam,1,"牛奶, 香皂",2,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,美加净,10137561
MAXAM美加净 苹果天然润肤香皂 100g 5104,"maxam, 美加净,  , 苹果, 天, 然, 润, 肤, 香皂,  , 100g,  , 5104",maxam,1,"苹果, 香皂",2,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,美加净,10137549
MAXAM美加净 薰衣草天然润肤香皂 100g 5204,"maxam, 美加净,  , 薰, 衣, 草, 天, 然, 润, 肤, 香皂,  , 100g,  , 5204",maxam,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,美加净,10137550
MAXAM美加净 蜂蜜天然润肤香皂 100g 5404,"maxam, 美加净,  , 蜂蜜, 天, 然, 润, 肤, 香皂,  , 100g,  , 5404",maxam,1,"蜂蜜, 香皂",2,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,美加净,10137572
MAXAM美加净 西梅天然润肤香皂 100g 5504,"maxam, 美加净,  , 西梅, 天, 然, 润, 肤, 香皂,  , 100g,  , 5504",maxam,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,美加净,10137583
舒肤佳 中草药健康益肤型香皂125g,"舒肤佳,  , 中, 草, 药, 健康, 益, 肤, 型, 香皂, 125g",舒肤佳,1,"健康, 香皂",2,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544570
舒肤佳 人参精华活肤香皂125g,"舒肤佳,  , 人参, 精华, 活肤, 香皂, 125g",舒肤佳,1,"人参, 精华, 香皂",3,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544661
舒肤佳 柠檬去味型香皂115g*2,"舒肤佳,  , 柠, 檬, 去, 味, 型, 香皂, 115g, *, 2",舒肤佳,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544558
舒肤佳 柠檬去味型香皂115g*3,"舒肤佳,  , 柠, 檬, 去, 味, 型, 香皂, 115g, *, 3",舒肤佳,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544547
舒肤佳 柠檬去味型香皂115g*4,"舒肤佳,  , 柠, 檬, 去, 味, 型, 香皂, 115g, *, 4",舒肤佳,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544569
舒肤佳 柠檬去味型香皂125g,"舒肤佳,  , 柠, 檬, 去, 味, 型, 香皂, 125g",舒肤佳,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544536
舒肤佳 椰油温和护养型香皂115g*4,"舒肤佳,  , 椰, 油, 温, 和, 护, 养, 型, 香皂, 115g, *, 4",舒肤佳,1,"油, 香皂",2,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544638
舒肤佳 椰油温和护养型香皂125g,"舒肤佳,  , 椰, 油, 温, 和, 护, 养, 型, 香皂, 125g",舒肤佳,1,"油, 香皂",2,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544627
舒肤佳 椰油温和护养型香皂125g*6,"舒肤佳,  , 椰, 油, 温, 和, 护, 养, 型, 香皂, 125g, *, 6",舒肤佳,1,"油, 香皂",2,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,11555809
舒肤佳 橄榄油润肤香皂125g,"舒肤佳,  , 橄, 榄, 油, 润, 肤, 香皂, 125g",舒肤佳,1,"油, 香皂",2,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544650
舒肤佳 维生素E养肤香皂125g,"舒肤佳,  , 维生素, e, 养肤, 香皂, 125g",舒肤佳,1,"维生素, 香皂",2,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544683
舒肤佳 芦荟护肤型香皂115g*2,"舒肤佳,  , 芦荟, 护肤, 型, 香皂, 115g, *, 2",舒肤佳,1,"芦荟, 护肤, 香皂",3,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544514
舒肤佳 芦荟护肤型香皂115g*3,"舒肤佳,  , 芦荟, 护肤, 型, 香皂, 115g, *, 3",舒肤佳,1,"芦荟, 护肤, 香皂",3,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544503
舒肤佳 芦荟护肤型香皂115g*4,"舒肤佳,  , 芦荟, 护肤, 型, 香皂, 115g, *, 4",舒肤佳,1,"芦荟, 护肤, 香皂",3,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544525
舒肤佳 芦荟护肤型香皂125g,"舒肤佳,  , 芦荟, 护肤, 型, 香皂, 125g",舒肤佳,1,"芦荟, 护肤, 香皂",3,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544490
舒肤佳 芦荟护肤型香皂125g*6,"舒肤佳,  , 芦荟, 护肤, 型, 香皂, 125g, *, 6",舒肤佳,1,"芦荟, 护肤, 香皂",3,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,11555796
舒肤佳 苦艾爽洁型香皂115g*3,"舒肤佳,  , 苦, 艾, 爽洁, 型, 香皂, 115g, *, 3",舒肤佳,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544616
舒肤佳 苦艾爽洁型香皂125g,"舒肤佳,  , 苦, 艾, 爽洁, 型, 香皂, 125g",舒肤佳,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544605
舒肤佳 薄荷舒爽型香皂115g*4,"舒肤佳,  , 薄, 荷, 舒, 爽, 型, 香皂, 115g, *, 4",舒肤佳,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544592
舒肤佳 薄荷舒爽型香皂125g,"舒肤佳,  , 薄, 荷, 舒, 爽, 型, 香皂, 125g",舒肤佳,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544581
舒肤佳 金银花/菊花香皂115g*3,"舒肤佳,  , 金银花, /, 菊花, 香皂, 115g, *, 3",舒肤佳,1,"金银花, 香皂",2,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544489
舒肤佳 金银花/菊花香皂125g,"舒肤佳,  , 金银花, /, 菊花, 香皂, 125g",舒肤佳,1,"金银花, 香皂",2,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544467
舒肤佳 金银花菊花清香怡神型香皂115g*4,"舒肤佳,  , 金银花, 菊花, 清, 香, 怡, 神, 型, 香皂, 115g, *, 4",舒肤佳,1,"金银花, 香皂",2,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544478
舒肤佳 香皂混合捆绑装115g*3,"舒肤佳,  , 香皂, 混, 合, 捆, 绑, 装, 115g, *, 3",舒肤佳,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,544649
舒肤佳中草药健康益肤型香皂115g*3,"舒肤佳, 中, 草, 药, 健康, 益, 肤, 型, 香皂, 115g, *, 3",舒肤佳,1,"健康, 香皂",2,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,257250
舒肤佳椰油温和护养型香皂特惠3块装115g*3,"舒肤佳, 椰, 油, 温, 和, 护, 养, 型, 香皂, 特, 惠, 3, 块, 装, 115g, *, 3",舒肤佳,1,"油, 香皂",2,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,306912
舒肤佳纯白清香型香皂115g(赠品),"舒肤佳, 纯, 白, 清香型, 香皂, 115g, (, 赠, 品, )",舒肤佳,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,9661089
舒肤佳纯白清香型香皂115g*3,"舒肤佳, 纯, 白, 清香型, 香皂, 115g, *, 3",舒肤佳,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,129237
舒肤佳纯白清香型香皂两块装 115g*2,"舒肤佳, 纯, 白, 清香型, 香皂, 两, 块, 装,  , 115g, *, 2",舒肤佳,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,138794
舒肤佳纯白清香型香皂四块装 115g*4,"舒肤佳, 纯, 白, 清香型, 香皂, 四, 块, 装,  , 115g, *, 4",舒肤佳,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,138807
舒肤佳薄荷舒爽型香皂特惠3块装115g*3,"舒肤佳, 薄, 荷, 舒, 爽, 型, 香皂, 特, 惠, 3, 块, 装, 115g, *, 3",舒肤佳,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,306901
舒肤佳香皂115g三送一优惠装(纯白清香型香皂115g+芦荟护肤型香皂115g+柠檬去味型香皂115g送舒肤佳纯白清香型香皂),"舒肤佳, 香皂, 115g, 三, 送, 一, 优惠装, (, 纯, 白, 清香型, 香皂, 115g, +, 芦荟, 护肤, 型, 香皂, 115g, +, 柠, 檬, 去, 味, 型, 香皂, 115g, 送, 舒肤佳, 纯, 白, 清香型, 香皂, )",舒肤佳,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,10042805
舒肤佳香皂9.9元特惠3块装,"舒肤佳, 香皂, 9.9, 元, 特, 惠, 3, 块, 装",舒肤佳,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,舒肤佳,10733627
蜂花檀香皂125g,"蜂花, 檀, 香皂, 125g",蜂花,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,蜂花,375382
蜂花檀香皂125g*2,"蜂花, 檀, 香皂, 125g, *, 2",蜂花,1,香皂,1,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,蜂花,11121554
郁美净鲜奶皂120g,"郁美净, 鲜, 奶, 皂, 120g",郁美净,1,,0,0-5009-5058-5060:美容化妆、个人护理-洗浴用品-香皂,郁美净,9648355
净安 免水净手液 240ml,"净安,  , 免, 水, 净, 手, 液,  , 240ml",净安,1,水,1,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,净安,10317290
威露士健康洗手液(专业型)5L,"威露士, 健康, 洗手液, (, 专, 业, 型, ), 5l",威露士,1,"健康, 洗手液",2,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,威露士,10539614
威露士健康洗手液(卫生洁净) 525ml,"威露士, 健康, 洗手液, (, 卫, 生, 洁, 净, ),  , 525ml",威露士,1,"健康, 洗手液",2,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,威露士,149199
威露士健康洗手液(滋润洁净) 525ml?,"威露士, 健康, 洗手液, (, 滋, 润洁, 净, ),  , 525ml, ?",威露士,1,"健康, 洗手液",2,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,威露士,90175
威露士健康洗手液组合装 525ml*2,"威露士, 健康, 洗手液, 组, 合, 装,  , 525ml, *, 2",威露士,1,"健康, 洗手液",2,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,威露士,149188
威露士水果味洗手液(椰子)420ml,"威露士, 水果味, 洗手液, (, 椰, 子, ), 420ml",威露士,1,洗手液,1,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,威露士,10539647
威露士水果味洗手液(薰衣草)350ml,"威露士, 水果味, 洗手液, (, 薰, 衣, 草, ), 350ml",威露士,1,洗手液,1,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,威露士,10539636
威露士水果味洗手液(西柚)350m,"威露士, 水果味, 洗手液, (, 西柚, ), 350m",威露士,1,洗手液,1,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,威露士,10539625
威露士泡沫洗手液(清爽洁净)300ml,"威露士, 泡, 沫, 洗手液, (, 清, 爽洁, 净, ), 300ml",威露士,1,洗手液,1,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,威露士,90131
威露士泡沫洗手液(清爽洁净)300ml*24,"威露士, 泡, 沫, 洗手液, (, 清, 爽洁, 净, ), 300ml, *, 24",威露士,1,洗手液,1,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,威露士,11556197
威露士泡沫洗手液(滋润洁净)300ml,"威露士, 泡, 沫, 洗手液, (, 滋, 润洁, 净, ), 300ml",威露士,1,洗手液,1,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,威露士,90142
威露士袋装健康洗手液(清新薄荷)525g,"威露士, 袋, 装, 健康, 洗手液, (, 清, 新, 薄, 荷, ), 525g",威露士,1,"健康, 洗手液",2,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,威露士,149122
威露士袋装健康洗手液(滋润洁净)525g,"威露士, 袋, 装, 健康, 洗手液, (, 滋, 润洁, 净, ), 525g",威露士,1,"健康, 洗手液",2,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,威露士,149111
家安艾叶抗菌洗手液(清爽型)7.5折特惠装450ml,"家安, 艾, 叶, 抗, 菌, 洗手液, (, 清, 爽, 型, ), 7.5, 折, 特, 惠, 装, 450ml",家安,1,洗手液,1,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,家安,10138213
开米抑菌贝芬洗手液500ml,"开米, 抑, 菌, 贝, 芬, 洗手液, 500ml",开米,1,洗手液,1,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,开米,122021
开米抑菌贝芬洗手液500ml*12,"开米, 抑, 菌, 贝, 芬, 洗手液, 500ml, *, 12",开米,1,洗手液,1,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,开米,11556200
开米抑菌贝芬洗手液500ml+500g,"开米, 抑, 菌, 贝, 芬, 洗手液, 500ml, +, 500g",开米,1,洗手液,1,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,开米,9662593
开米贝芬洗手液滋养型蓝色500g,"开米, 贝, 芬, 洗手液, 滋, 养, 型, 蓝, 色, 500g",开米,1,洗手液,1,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,开米,534565
施美柠檬免洗净手液98ml,"施美, 柠, 檬, 免, 洗, 净, 手, 液, 98ml",施美,1,,0,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,施美,9707328
日本狮王KIREI KIREI全植物洁净洗手液 250ml,"日本狮王, kirei,  , kirei, 全, 植物, 洁, 净, 洗手液,  , 250ml",日本狮王,1,"植物, 洗手液",2,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,日本狮王,234275
昭贵洗手液250ml(赠品),"昭贵, 洗手液, 250ml, (, 赠, 品, )",昭贵,1,洗手液,1,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,昭贵,10627028
汇美舍 青柠檬清爽洗手液 250g,"汇美舍,  , 青柠, 檬, 清, 爽, 洗手液,  , 250g",汇美舍,1,洗手液,1,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,汇美舍,10346982
泛亚生命柠檬免洗净手护手液 250ml,"泛亚生命, 柠, 檬, 免, 洗, 净, 手, 护手, 液,  , 250ml",泛亚生命,1,护手,1,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,泛亚生命,297052
泛亚生命柠檬免洗净手护手液 75ml,"泛亚生命, 柠, 檬, 免, 洗, 净, 手, 护手, 液,  , 75ml",泛亚生命,1,护手,1,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,泛亚生命,297074
泛亚生命芦荟免洗净手护手液 250ml,"泛亚生命, 芦荟, 免, 洗, 净, 手, 护手, 液,  , 250ml",泛亚生命,1,"芦荟, 护手",2,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,泛亚生命,297063
泛亚生命芦荟免洗净手护手液 250ml+凤凰甘油一号(维C)170g,"泛亚生命, 芦荟, 免, 洗, 净, 手, 护手, 液,  , 250ml, +, 凤凰, 甘, 油, 一号, (, 维, c, ), 170g",泛亚生命,1,"芦荟, 护手, 油",3,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,泛亚生命,10505336
泛亚生命芦荟免洗净手护手液 75ml,"泛亚生命, 芦荟, 免, 洗, 净, 手, 护手, 液,  , 75ml",泛亚生命,1,"芦荟, 护手",2,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,泛亚生命,297085
滴 露Dettol经典松木免洗抑菌洗手液200ml常用装,"滴,  , 露, dettol, 经, 典, 松, 木, 免, 洗, 抑, 菌, 洗手液, 200ml, 常, 用, 装",,0,洗手液,1,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,滴露,10614434
滴露Dettol健康抑菌洗手液(植物呵护)500g,"滴露, dettol, 健康, 抑, 菌, 洗手液, (, 植物, 呵, 护, ), 500g",滴露,1,"健康, 洗手液",2,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,滴露,90211
滴露Dettol健康抑菌洗手液(植物呵护)500g*12,"滴露, dettol, 健康, 抑, 菌, 洗手液, (, 植物, 呵, 护, ), 500g, *, 12",滴露,1,"健康, 洗手液",2,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,滴露,11556233
滴露Dettol健康抑菌洗手液(植物呵护)500g送300g补充装,"滴露, dettol, 健康, 抑, 菌, 洗手液, (, 植物, 呵, 护, ), 500g, 送, 300g, 补充装",滴露,1,"健康, 洗手液",2,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,滴露,11090883
滴露Dettol健康抑菌洗手液(欢乐家庭装)500g+250g,"滴露, dettol, 健康, 抑, 菌, 洗手液, (, 欢, 乐, 家庭, 装, ), 500g, +, 250g",滴露,1,"健康, 洗手液",2,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,滴露,216160
滴露Dettol健康抑菌洗手液(滋润倍护)500g,"滴露, dettol, 健康, 抑, 菌, 洗手液, (, 滋, 润, 倍, 护, ), 500g",滴露,1,"健康, 洗手液",2,0-5009-5058-5061:美容化妆、个人护理-洗浴用品-洗手液,滴露,443254
